Date,Open,High,Low,Close,Adj Close,Volume
2002-06-14,7070.000000,7320.000000,7060.000000,7190.000000,5339.087402,37845000
2002-06-17,7220.000000,7290.000000,7160.000000,7180.000000,5331.663086,28255000
2002-06-18,7400.000000,7500.000000,7230.000000,7260.000000,5391.067383,41960000
2002-06-19,7260.000000,7320.000000,6870.000000,6970.000000,5175.721680,63065000
2002-06-20,6800.000000,6880.000000,6670.000000,6820.000000,5064.334961,42950000
2002-06-21,6700.000000,6910.000000,6610.000000,6800.000000,5049.483887,48655000
2002-06-24,6630.000000,6820.000000,6630.000000,6780.000000,5034.632324,27915000
2002-06-25,6900.000000,6940.000000,6760.000000,6770.000000,5027.207520,30155000
2002-06-26,6600.000000,6610.000000,6180.000000,6180.000000,4589.090820,64210000
2002-06-27,6380.000000,6430.000000,6220.000000,6260.000000,4648.495605,44755000
2002-06-28,6500.000000,6690.000000,6440.000000,6580.000000,4886.118652,45560000
2002-07-01,6580.000000,6580.000000,6580.000000,6580.000000,4886.118652,0
2002-07-02,6440.000000,6800.000000,6360.000000,6750.000000,5012.354492,40600000
2002-07-03,6630.000000,6830.000000,6530.000000,6760.000000,5019.781738,40585000
2002-07-04,6850.000000,7000.000000,6850.000000,7000.000000,5197.998047,37020000
2002-07-05,7000.000000,7210.000000,6980.000000,7160.000000,5316.810547,45015000
2002-07-08,7400.000000,7410.000000,7100.000000,7180.000000,5331.663086,54385000
2002-07-09,7200.000000,7300.000000,7110.000000,7240.000000,5376.216797,33070000
2002-07-10,7100.000000,7170.000000,6890.000000,6940.000000,5153.444824,35655000
2002-07-11,6740.000000,6780.000000,6630.000000,6630.000000,4923.247559,37980000
2002-07-12,6880.000000,7090.000000,6820.000000,7040.000000,5227.700195,40000000
2002-07-15,6960.000000,7220.000000,6960.000000,7060.000000,5242.551758,36755000
2002-07-16,7200.000000,7230.000000,7020.000000,7080.000000,5257.404297,42635000
2002-07-17,7080.000000,7080.000000,7080.000000,7080.000000,5257.404297,0
2002-07-18,7070.000000,7210.000000,7050.000000,7140.000000,5301.958984,40105000
2002-07-19,7000.000000,7010.000000,6760.000000,6830.000000,5071.762207,43190000
2002-07-22,6570.000000,6690.000000,6540.000000,6600.000000,4900.969238,39480000
2002-07-23,6520.000000,6900.000000,6430.000000,6900.000000,5123.742676,41355000
2002-07-24,6660.000000,6740.000000,6590.000000,6700.000000,4975.226074,33850000
2002-07-25,7000.000000,7020.000000,6780.000000,6780.000000,5034.632324,47515000
2002-07-26,6590.000000,6660.000000,6340.000000,6400.000000,4752.457031,63865000
2002-07-29,6480.000000,6550.000000,6380.000000,6500.000000,4826.713379,28925000
2002-07-30,6660.000000,6780.000000,6660.000000,6660.000000,4945.524414,31170000
2002-07-31,6650.000000,6740.000000,6620.000000,6650.000000,4938.098145,27480000
2002-08-01,6670.000000,6670.000000,6420.000000,6490.000000,4819.287598,26135000
2002-08-02,6350.000000,6440.000000,6240.000000,6390.000000,4745.031250,51860000
2002-08-05,6310.000000,6340.000000,6160.000000,6180.000000,4589.090820,32540000
2002-08-06,6100.000000,6100.000000,5970.000000,6000.000000,4455.427246,61465000
2002-08-07,6170.000000,6280.000000,6130.000000,6240.000000,4633.643066,35240000
2002-08-08,6400.000000,6400.000000,6220.000000,6270.000000,4655.920898,47335000
2002-08-09,6390.000000,6450.000000,6350.000000,6380.000000,4737.604980,31175000
2002-08-12,6380.000000,6420.000000,6260.000000,6340.000000,4707.900879,38830000
2002-08-13,6340.000000,6490.000000,6340.000000,6490.000000,4819.287598,19635000
2002-08-14,6440.000000,6460.000000,6360.000000,6440.000000,4782.157227,35980000
2002-08-15,6440.000000,6440.000000,6440.000000,6440.000000,4782.157227,0
2002-08-16,6600.000000,6660.000000,6500.000000,6510.000000,4834.139648,31750000
2002-08-19,6640.000000,6700.000000,6570.000000,6660.000000,4945.524414,23175000
2002-08-20,6800.000000,6940.000000,6770.000000,6920.000000,5138.592285,42485000
2002-08-21,6920.000000,7000.000000,6850.000000,7000.000000,5197.998047,40045000
2002-08-22,7040.000000,7060.000000,6930.000000,6950.000000,5160.870117,39610000
2002-08-23,6950.000000,6950.000000,6950.000000,6950.000000,5160.870117,0
2002-08-26,6840.000000,6840.000000,6770.000000,6810.000000,5056.909668,31810000
2002-08-27,6810.000000,6830.000000,6660.000000,6660.000000,4945.524414,33835000
2002-08-28,6500.000000,6660.000000,6500.000000,6560.000000,4871.265625,29830000
2002-08-29,6720.000000,6720.000000,6480.000000,6560.000000,4871.265625,28695000
2002-08-30,6520.000000,6640.000000,6480.000000,6620.000000,4915.820801,31530000
2002-09-02,6590.000000,6800.000000,6570.000000,6800.000000,5049.483887,28810000
2002-09-03,6820.000000,6840.000000,6650.000000,6670.000000,4952.951172,22945000
2002-09-04,6520.000000,6560.000000,6430.000000,6480.000000,4811.860352,33640000
2002-09-05,6560.000000,6570.000000,6420.000000,6420.000000,4767.308105,17770000
2002-09-06,6370.000000,6490.000000,6360.000000,6440.000000,4782.157227,27970000
2002-09-09,6530.000000,6570.000000,6430.000000,6470.000000,4804.434082,22015000
2002-09-10,6490.000000,6600.000000,6480.000000,6600.000000,4900.969238,17320000
2002-09-11,6670.000000,6790.000000,6620.000000,6730.000000,4997.505371,26610000
2002-09-12,6770.000000,6860.000000,6710.000000,6860.000000,5094.038574,32885000
2002-09-13,6730.000000,6740.000000,6630.000000,6630.000000,4923.247559,23920000
2002-09-16,6680.000000,6680.000000,6540.000000,6550.000000,4863.840820,19385000
2002-09-17,6680.000000,6840.000000,6610.000000,6840.000000,5079.187500,33655000
2002-09-18,6640.000000,6700.000000,6600.000000,6660.000000,4945.524414,28480000
2002-09-19,6700.000000,6790.000000,6670.000000,6700.000000,4975.226074,21495000
2002-09-20,6700.000000,6700.000000,6700.000000,6700.000000,4975.226074,0
2002-09-23,6560.000000,6600.000000,6370.000000,6430.000000,4774.733398,44800000
2002-09-24,6260.000000,6380.000000,6220.000000,6380.000000,4737.604980,44650000
2002-09-25,6260.000000,6340.000000,6080.000000,6140.000000,4559.387207,42295000
2002-09-26,6320.000000,6370.000000,6180.000000,6280.000000,4663.347656,42535000
2002-09-27,6160.000000,6320.000000,6140.000000,6190.000000,4596.515625,30845000
2002-09-30,5990.000000,6000.000000,5880.000000,5970.000000,4433.151855,40780000
2002-10-01,5820.000000,5990.000000,5820.000000,5950.000000,4418.299316,34580000
2002-10-02,6140.000000,6160.000000,5960.000000,5990.000000,4448.002441,36470000
2002-10-03,5990.000000,5990.000000,5990.000000,5990.000000,4448.002441,0
2002-10-04,5840.000000,6150.000000,5840.000000,6120.000000,4544.536133,34510000
2002-10-07,6060.000000,6080.000000,5920.000000,5920.000000,4396.023438,22180000
2002-10-08,5890.000000,6000.000000,5890.000000,6000.000000,4455.427246,29610000
2002-10-09,6040.000000,6040.000000,5920.000000,5950.000000,4418.299316,27245000
2002-10-10,5810.000000,5870.000000,5450.000000,5470.000000,4061.865479,72530000
2002-10-11,5670.000000,5670.000000,5310.000000,5470.000000,4061.865479,67420000
2002-10-14,5700.000000,5810.000000,5660.000000,5760.000000,4277.211914,48320000
2002-10-15,5860.000000,6050.000000,5750.000000,6000.000000,4455.427246,45910000
2002-10-16,6100.000000,6140.000000,5950.000000,6100.000000,4529.684570,52820000
2002-10-17,6060.000000,6220.000000,5930.000000,6150.000000,4566.813965,58125000
2002-10-18,6400.000000,6610.000000,6320.000000,6530.000000,4848.989746,90720000
2002-10-21,6500.000000,6630.000000,6420.000000,6480.000000,4811.860352,32510000
2002-10-22,6630.000000,6640.000000,6260.000000,6390.000000,4745.031250,40335000
2002-10-23,6410.000000,6560.000000,6270.000000,6560.000000,4871.265625,46750000
2002-10-24,6650.000000,6760.000000,6640.000000,6680.000000,4960.375488,50295000
2002-10-25,6610.000000,6840.000000,6610.000000,6800.000000,5049.483887,45285000
2002-10-28,6960.000000,7260.000000,6950.000000,7220.000000,5361.365723,57720000
2002-10-29,7190.000000,7260.000000,7060.000000,7060.000000,5242.551758,45245000
2002-10-30,6940.000000,6980.000000,6640.000000,6760.000000,5019.781738,63295000
2002-10-31,6900.000000,6960.000000,6750.000000,6900.000000,5123.742676,41280000
2002-11-01,6860.000000,6920.000000,6770.000000,6820.000000,5064.334961,27225000
2002-11-04,7080.000000,7370.000000,7030.000000,7350.000000,5457.898926,68795000
2002-11-05,7390.000000,7400.000000,7140.000000,7230.000000,5368.790039,46110000
2002-11-06,7360.000000,7370.000000,7230.000000,7310.000000,5428.197266,32750000
2002-11-07,7310.000000,7380.000000,7180.000000,7330.000000,5443.046387,41545000
2002-11-08,7120.000000,7190.000000,7040.000000,7190.000000,5339.087402,36000000
2002-11-11,7120.000000,7120.000000,6900.000000,6980.000000,5183.147461,27855000
2002-11-12,6790.000000,6950.000000,6770.000000,6930.000000,5146.019531,33100000
2002-11-13,6990.000000,7020.000000,6890.000000,6980.000000,5183.147461,38210000
2002-11-14,6900.000000,6980.000000,6780.000000,6800.000000,5049.483887,31635000
2002-11-15,7020.000000,7160.000000,6990.000000,7160.000000,5316.810547,41990000
2002-11-18,7160.000000,7170.000000,6990.000000,7020.000000,5212.850098,28460000
2002-11-19,6920.000000,7050.000000,6920.000000,7050.000000,5235.127930,20825000
2002-11-20,7060.000000,7210.000000,6990.000000,7200.000000,5346.513184,40270000
2002-11-21,7420.000000,7470.000000,7360.000000,7380.000000,5480.176758,55060000
2002-11-22,7560.000000,7600.000000,7460.000000,7460.000000,5539.582520,48550000
2002-11-25,7500.000000,7600.000000,7460.000000,7570.000000,5621.264160,32420000
2002-11-26,7590.000000,7640.000000,7490.000000,7570.000000,5621.264160,39225000
2002-11-27,7440.000000,7600.000000,7440.000000,7600.000000,5643.541504,23900000
2002-11-28,7740.000000,7850.000000,7660.000000,7700.000000,5717.798828,38735000
2002-11-29,7710.000000,7760.000000,7650.000000,7740.000000,5747.501465,28085000
2002-12-02,7740.000000,7740.000000,7740.000000,7740.000000,5747.501465,0
2002-12-03,7760.000000,7900.000000,7700.000000,7860.000000,5836.609375,37660000
2002-12-04,7720.000000,7750.000000,7470.000000,7470.000000,5547.008301,42435000
2002-12-05,7380.000000,7500.000000,7270.000000,7470.000000,5547.008301,46550000
2002-12-06,7400.000000,7480.000000,7330.000000,7440.000000,5524.729492,27790000
2002-12-09,7460.000000,7480.000000,7300.000000,7450.000000,5532.156738,39300000
2002-12-10,7280.000000,7320.000000,7240.000000,7290.000000,5413.346191,31780000
2002-12-11,7340.000000,7350.000000,7210.000000,7320.000000,5435.623535,35140000
2002-12-12,7310.000000,7360.000000,7310.000000,7360.000000,5465.325684,57605000
2002-12-13,7300.000000,7330.000000,7180.000000,7240.000000,5376.216797,31630000
2002-12-16,7060.000000,7120.000000,6960.000000,6970.000000,5175.721680,50650000
2002-12-17,7100.000000,7140.000000,7040.000000,7070.000000,5249.978027,45230000
2002-12-18,6940.000000,7200.000000,6900.000000,7150.000000,5309.384766,31875000
2002-12-19,7150.000000,7150.000000,7150.000000,7150.000000,5309.384766,0
2002-12-20,7120.000000,7200.000000,7010.000000,7160.000000,5316.810547,30960000
2002-12-23,7160.000000,7180.000000,6940.000000,6960.000000,5168.295898,25675000
2002-12-24,6900.000000,6980.000000,6830.000000,6850.000000,5086.612793,24370000
2002-12-25,6850.000000,6850.000000,6850.000000,6850.000000,5086.612793,0
2002-12-26,6850.000000,6880.000000,6740.000000,6790.000000,5042.059082,26020000
2002-12-27,6700.000000,6870.000000,6680.000000,6720.000000,4990.079102,23135000
2002-12-30,6610.000000,6700.000000,6260.000000,6280.000000,4663.347656,49905000
2002-12-31,6280.000000,6280.000000,6280.000000,6280.000000,4663.347656,0
2003-01-01,6280.000000,6280.000000,6280.000000,6280.000000,4663.347656,0
2003-01-02,6380.000000,6460.000000,6300.000000,6430.000000,4774.733398,25580000
2003-01-03,6700.000000,7000.000000,6640.000000,6880.000000,5108.890625,55530000
2003-01-06,6940.000000,7030.000000,6880.000000,6990.000000,5190.572266,24970000
2003-01-07,7180.000000,7180.000000,6840.000000,6850.000000,5086.612793,28895000
2003-01-08,6920.000000,6930.000000,6770.000000,6800.000000,5049.483887,25210000
2003-01-09,6620.000000,6660.000000,6420.000000,6460.000000,4797.012207,75290000
2003-01-10,6600.000000,6650.000000,6340.000000,6480.000000,4811.860352,62640000
2003-01-13,6400.000000,6690.000000,6370.000000,6690.000000,4967.802734,31445000
2003-01-14,6600.000000,6650.000000,6500.000000,6570.000000,4878.693359,26320000
2003-01-15,6600.000000,6670.000000,6440.000000,6480.000000,4811.860352,32735000
2003-01-16,6400.000000,6600.000000,6320.000000,6600.000000,4900.969238,40380000
2003-01-17,6550.000000,6570.000000,6410.000000,6410.000000,4759.880859,24405000
2003-01-20,6240.000000,6420.000000,6240.000000,6400.000000,4752.457031,18610000
2003-01-21,6360.000000,6400.000000,6290.000000,6380.000000,4737.604980,26675000
2003-01-22,6290.000000,6370.000000,6180.000000,6230.000000,4626.220215,32670000
2003-01-23,6230.000000,6370.000000,6150.000000,6320.000000,4693.050293,36700000
2003-01-24,6320.000000,6340.000000,6130.000000,6260.000000,4648.495605,33445000
2003-01-27,6020.000000,6100.000000,5970.000000,5980.000000,4440.576172,46465000
2003-01-28,5980.000000,6140.000000,5980.000000,6140.000000,4559.387207,26430000
2003-01-29,6070.000000,6130.000000,5800.000000,5830.000000,4329.190430,46520000
2003-01-30,5860.000000,5910.000000,5790.000000,5830.000000,4329.190430,35065000
2003-01-31,5830.000000,5830.000000,5830.000000,5830.000000,4329.190430,0
2003-02-03,5780.000000,5890.000000,5720.000000,5860.000000,4351.467773,28670000
2003-02-04,5860.000000,5960.000000,5840.000000,5880.000000,4366.319336,40850000
2003-02-05,5780.000000,5910.000000,5780.000000,5820.000000,4321.765625,21430000
2003-02-06,5810.000000,5840.000000,5630.000000,5660.000000,4202.954102,38460000
2003-02-07,5600.000000,5640.000000,5400.000000,5480.000000,4069.290039,48695000
2003-02-10,5420.000000,5460.000000,5350.000000,5390.000000,4002.458008,39390000
2003-02-11,5400.000000,5510.000000,5190.000000,5430.000000,4032.161865,52050000
2003-02-12,5320.000000,5600.000000,5320.000000,5600.000000,4158.399902,38100000
2003-02-13,5580.000000,5610.000000,5430.000000,5430.000000,4032.161865,38935000
2003-02-14,5400.000000,5460.000000,5320.000000,5460.000000,4054.437988,31730000
2003-02-17,5640.000000,5840.000000,5600.000000,5810.000000,4314.339844,43155000
2003-02-18,5820.000000,5870.000000,5720.000000,5860.000000,4351.467773,25315000
2003-02-19,6000.000000,6160.000000,5940.000000,5940.000000,4410.875000,49545000
2003-02-20,5880.000000,6060.000000,5880.000000,6050.000000,4492.556152,33430000
2003-02-21,6100.000000,6100.000000,5990.000000,6040.000000,4485.130371,21490000
2003-02-24,6060.000000,6280.000000,6060.000000,6190.000000,4596.515625,33000000
2003-02-25,6000.000000,6040.000000,5790.000000,5790.000000,4299.488281,47465000
2003-02-26,5790.000000,5840.000000,5650.000000,5680.000000,4217.805176,32980000
2003-02-27,5600.000000,5710.000000,5520.000000,5670.000000,4210.378906,37950000
2003-02-28,5670.000000,5740.000000,5580.000000,5590.000000,4150.975098,20490000
2003-03-03,5590.000000,5900.000000,5590.000000,5900.000000,4381.169434,25520000
2003-03-04,5750.000000,5780.000000,5650.000000,5700.000000,4232.655762,25405000
2003-03-05,5560.000000,5590.000000,5460.000000,5520.000000,4098.992676,33420000
2003-03-06,5580.000000,5580.000000,5430.000000,5520.000000,4098.992676,19110000
2003-03-07,5460.000000,5700.000000,5400.000000,5620.000000,4173.248535,39685000
2003-03-10,5690.000000,5780.000000,5640.000000,5730.000000,4254.932129,29210000
2003-03-11,5690.000000,5800.000000,5600.000000,5750.000000,4269.786621,51570000
2003-03-12,5750.000000,5830.000000,5730.000000,5800.000000,4306.912598,50580000
2003-03-13,5810.000000,5830.000000,5650.000000,5800.000000,4306.912598,53845000
2003-03-14,5980.000000,6060.000000,5860.000000,5930.000000,4403.448730,38295000
2003-03-17,5930.000000,5940.000000,5640.000000,5760.000000,4277.211914,38500000
2003-03-18,5990.000000,6030.000000,5870.000000,5980.000000,4440.576172,42135000
2003-03-19,5920.000000,6020.000000,5880.000000,5920.000000,4396.023438,29355000
2003-03-20,6000.000000,6230.000000,5960.000000,6230.000000,4626.220215,59500000
2003-03-21,6230.000000,6330.000000,6170.000000,6300.000000,4678.198242,31155000
2003-03-24,6340.000000,6340.000000,6220.000000,6250.000000,4641.069824,41540000
2003-03-25,6140.000000,6140.000000,6060.000000,6120.000000,4544.536133,44210000
2003-03-26,6160.000000,6210.000000,6060.000000,6080.000000,4514.833496,45140000
2003-03-27,5980.000000,6050.000000,5930.000000,5970.000000,4433.151855,24130000
2003-03-28,5980.000000,6140.000000,5930.000000,6140.000000,4559.387207,33220000
2003-03-31,5960.000000,6000.000000,5680.000000,5680.000000,4217.805176,46440000
2003-04-01,5560.000000,5680.000000,5480.000000,5680.000000,4217.805176,49730000
2003-04-02,5700.000000,5740.000000,5550.000000,5580.000000,4143.548340,60345000
2003-04-03,5720.000000,5750.000000,5580.000000,5580.000000,4143.548340,59235000
2003-04-04,5520.000000,5710.000000,5440.000000,5670.000000,4210.378906,53760000
2003-04-07,5760.000000,6010.000000,5710.000000,5980.000000,4440.576172,49785000
2003-04-08,5840.000000,6030.000000,5820.000000,5980.000000,4440.576172,40425000
2003-04-09,5840.000000,5880.000000,5720.000000,5730.000000,4254.932129,42470000
2003-04-10,5730.000000,5820.000000,5670.000000,5760.000000,4277.211914,54070000
2003-04-11,5700.000000,5880.000000,5690.000000,5700.000000,4232.655762,39665000
2003-04-14,5670.000000,5880.000000,5670.000000,5710.000000,4240.081543,35175000
2003-04-15,5860.000000,5930.000000,5810.000000,5920.000000,4396.023438,35260000
2003-04-16,6100.000000,6250.000000,6070.000000,6210.000000,4611.366699,55085000
2003-04-17,6140.000000,6210.000000,6040.000000,6040.000000,4485.130371,34275000
2003-04-18,6210.000000,6300.000000,6060.000000,6300.000000,4678.198242,40785000
2003-04-21,6240.000000,6340.000000,6170.000000,6180.000000,4589.090820,20485000
2003-04-22,6100.000000,6140.000000,5950.000000,5970.000000,4433.151855,35690000
2003-04-23,6050.000000,6110.000000,5980.000000,6000.000000,4455.427246,23690000
2003-04-24,5980.000000,6040.000000,5840.000000,5900.000000,4381.169434,23805000
2003-04-25,5800.000000,5840.000000,5700.000000,5750.000000,4269.786621,35760000
2003-04-28,5690.000000,5840.000000,5660.000000,5700.000000,4232.655762,27240000
2003-04-29,5870.000000,6030.000000,5820.000000,6010.000000,4462.854492,31235000
2003-04-30,6040.000000,6130.000000,5990.000000,6100.000000,4529.684570,32040000
2003-05-01,6100.000000,6100.000000,6100.000000,6100.000000,4529.684570,0
2003-05-02,6100.000000,6200.000000,6010.000000,6140.000000,4559.387207,41120000
2003-05-05,6140.000000,6140.000000,6140.000000,6140.000000,4559.387207,0
2003-05-06,6210.000000,6320.000000,6210.000000,6260.000000,4648.495605,35920000
2003-05-07,6340.000000,6400.000000,6200.000000,6390.000000,4745.031250,49160000
2003-05-08,6390.000000,6390.000000,6390.000000,6390.000000,4745.031250,0
2003-05-09,6320.000000,6370.000000,6260.000000,6340.000000,4707.900879,22870000
2003-05-12,6500.000000,6590.000000,6460.000000,6540.000000,4856.416016,36610000
2003-05-13,6540.000000,6540.000000,6290.000000,6320.000000,4693.050293,29390000
2003-05-14,6260.000000,6300.000000,6170.000000,6190.000000,4596.515625,24465000
2003-05-15,6240.000000,6340.000000,6150.000000,6300.000000,4678.198242,28510000
2003-05-16,6260.000000,6310.000000,6140.000000,6140.000000,4559.387207,31405000
2003-05-19,6050.000000,6090.000000,5980.000000,6020.000000,4470.279297,31090000
2003-05-20,5920.000000,6140.000000,5910.000000,6130.000000,4551.961914,23500000
2003-05-21,6090.000000,6170.000000,6050.000000,6080.000000,4514.833496,20475000
2003-05-22,6030.000000,6170.000000,5970.000000,6000.000000,4455.427246,24650000
2003-05-23,6080.000000,6250.000000,6070.000000,6240.000000,4633.643066,21445000
2003-05-26,6240.000000,6370.000000,6170.000000,6340.000000,4707.900879,21220000
2003-05-27,6300.000000,6360.000000,6230.000000,6280.000000,4663.347656,12840000
2003-05-28,6480.000000,6510.000000,6370.000000,6420.000000,4767.308105,34535000
2003-05-29,6420.000000,6540.000000,6360.000000,6490.000000,4819.287598,34130000
2003-05-30,6490.000000,6510.000000,6400.000000,6480.000000,4811.860352,23195000
2003-06-02,6580.000000,6700.000000,6580.000000,6680.000000,4960.375488,33215000
2003-06-03,6550.000000,6600.000000,6470.000000,6470.000000,4804.434082,26775000
2003-06-04,6520.000000,6580.000000,6430.000000,6580.000000,4886.118652,20430000
2003-06-05,6660.000000,6730.000000,6620.000000,6670.000000,4952.951172,27350000
2003-06-06,6670.000000,6670.000000,6670.000000,6670.000000,4952.951172,0
2003-06-09,6730.000000,6890.000000,6690.000000,6880.000000,5108.890625,38905000
2003-06-10,6800.000000,6940.000000,6780.000000,6880.000000,5108.890625,20680000
2003-06-11,6960.000000,7050.000000,6880.000000,6900.000000,5123.742676,27520000
2003-06-12,7000.000000,7040.000000,6950.000000,7000.000000,5197.998047,45395000
2003-06-13,7080.000000,7120.000000,6970.000000,7010.000000,5205.423828,29815000
2003-06-16,6900.000000,6960.000000,6820.000000,6820.000000,5064.334961,19060000
2003-06-17,7060.000000,7150.000000,6990.000000,7140.000000,5301.958984,42120000
2003-06-18,7030.000000,7180.000000,7030.000000,7080.000000,5257.404297,19355000
2003-06-19,7200.000000,7500.000000,7140.000000,7400.000000,5495.027344,48170000
2003-06-20,7300.000000,7400.000000,7280.000000,7280.000000,5405.920410,23375000
2003-06-23,7280.000000,7300.000000,7120.000000,7140.000000,5301.958984,20565000
2003-06-24,7000.000000,7050.000000,6980.000000,7030.000000,5220.276855,22885000
2003-06-25,7050.000000,7210.000000,7020.000000,7190.000000,5339.087402,17285000
2003-06-26,7050.000000,7350.000000,7050.000000,7290.000000,5413.346191,17265000
2003-06-27,7340.000000,7410.000000,7220.000000,7220.000000,5361.365723,22770000
2003-06-30,7160.000000,7210.000000,7070.000000,7100.000000,5272.257324,15605000
2003-07-01,7100.000000,7250.000000,7040.000000,7240.000000,5376.216797,13000000
2003-07-02,7390.000000,7420.000000,7310.000000,7420.000000,5509.879395,25990000
2003-07-03,7640.000000,7820.000000,7580.000000,7640.000000,5673.244629,58735000
2003-07-04,7630.000000,7710.000000,7580.000000,7680.000000,5702.948730,12565000
2003-07-07,7740.000000,7750.000000,7670.000000,7720.000000,5732.650391,14800000
2003-07-08,7990.000000,8000.000000,7910.000000,7970.000000,5918.292969,62230000
2003-07-09,7980.000000,7990.000000,7890.000000,7930.000000,5888.591309,18865000
2003-07-10,7880.000000,7960.000000,7840.000000,7840.000000,5821.758789,25675000
2003-07-11,7760.000000,7880.000000,7700.000000,7880.000000,5851.461426,22460000
2003-07-14,7900.000000,8210.000000,7890.000000,8190.000000,6081.658691,46710000
2003-07-15,8220.000000,8230.000000,8080.000000,8160.000000,6059.380859,35205000
2003-07-16,8300.000000,8410.000000,8180.000000,8360.000000,6207.895996,41615000
2003-07-17,8360.000000,8360.000000,8360.000000,8360.000000,6207.895996,0
2003-07-18,7950.000000,8160.000000,7950.000000,8080.000000,5999.976074,45980000
2003-07-21,8040.000000,8210.000000,8040.000000,8140.000000,6044.528809,23485000
2003-07-22,8100.000000,8240.000000,8090.000000,8240.000000,6118.786621,21290000
2003-07-23,8300.000000,8340.000000,8040.000000,8070.000000,5992.549805,24025000
2003-07-24,8010.000000,8180.000000,7980.000000,8130.000000,6037.104492,25795000
2003-07-25,8080.000000,8160.000000,7980.000000,8160.000000,6059.380859,15045000
2003-07-28,8300.000000,8390.000000,8250.000000,8360.000000,6207.895996,20205000
2003-07-29,8400.000000,8480.000000,8360.000000,8470.000000,6289.579102,21905000
2003-07-30,8400.000000,8470.000000,8400.000000,8430.000000,6259.875977,16200000
2003-07-31,8400.000000,8490.000000,8270.000000,8320.000000,6178.193359,20615000
2003-08-01,8360.000000,8540.000000,8360.000000,8520.000000,6326.708984,25115000
2003-08-04,8400.000000,8520.000000,8400.000000,8430.000000,6259.875977,10235000
2003-08-05,8450.000000,8590.000000,8450.000000,8560.000000,6356.410156,15605000
2003-08-06,8400.000000,8420.000000,8220.000000,8260.000000,6133.637695,24635000
2003-08-07,8240.000000,8250.000000,8090.000000,8200.000000,6089.082520,15665000
2003-08-08,8200.000000,8240.000000,8090.000000,8120.000000,6029.679199,11095000
2003-08-11,7940.000000,8160.000000,7930.000000,8160.000000,6059.380859,17040000
2003-08-12,8200.000000,8200.000000,7950.000000,8000.000000,5940.571289,19490000
2003-08-13,8120.000000,8260.000000,8080.000000,8250.000000,6126.211426,13830000
2003-08-14,8370.000000,8500.000000,8270.000000,8500.000000,6311.854492,23680000
2003-08-15,8500.000000,8500.000000,8500.000000,8500.000000,6311.854492,0
2003-08-18,8550.000000,8580.000000,8350.000000,8380.000000,6222.747559,19925000
2003-08-19,8650.000000,8700.000000,8600.000000,8600.000000,6386.113770,23975000
2003-08-20,8620.000000,8790.000000,8560.000000,8700.000000,6460.369629,24660000
2003-08-21,8680.000000,8840.000000,8680.000000,8830.000000,6556.902832,23415000
2003-08-22,8860.000000,8980.000000,8830.000000,8920.000000,6623.736328,25245000
2003-08-25,8880.000000,8950.000000,8820.000000,8860.000000,6579.181641,16225000
2003-08-26,8780.000000,8940.000000,8730.000000,8910.000000,6616.307617,21695000
2003-08-27,8940.000000,8950.000000,8840.000000,8860.000000,6579.181641,20545000
2003-08-28,9000.000000,9000.000000,8730.000000,8760.000000,6504.924805,28335000
2003-08-29,8820.000000,8840.000000,8580.000000,8700.000000,6460.369629,26590000
2003-09-01,8740.000000,8810.000000,8650.000000,8740.000000,6490.073730,16540000
2003-09-02,8800.000000,8820.000000,8590.000000,8610.000000,6393.538574,16285000
2003-09-03,8640.000000,8710.000000,8580.000000,8650.000000,6423.241211,21495000
2003-09-04,8640.000000,8770.000000,8620.000000,8720.000000,6475.221680,14320000
2003-09-05,8840.000000,8930.000000,8800.000000,8860.000000,6579.181641,17780000
2003-09-08,8870.000000,9030.000000,8820.000000,9030.000000,6705.418945,18265000
2003-09-09,9160.000000,9400.000000,9140.000000,9240.000000,6861.359375,44905000
2003-09-10,9240.000000,9240.000000,9240.000000,9240.000000,6861.359375,0
2003-09-11,9240.000000,9240.000000,9240.000000,9240.000000,6861.359375,0
2003-09-12,9240.000000,9240.000000,9240.000000,9240.000000,6861.359375,0
2003-09-15,9100.000000,9140.000000,8740.000000,8750.000000,6497.500977,34760000
2003-09-16,8700.000000,8900.000000,8680.000000,8890.000000,6601.458008,22945000
2003-09-17,9000.000000,9070.000000,8930.000000,8990.000000,6675.713379,28225000
2003-09-18,9020.000000,9030.000000,8810.000000,8880.000000,6594.032227,23055000
2003-09-19,8990.000000,9000.000000,8530.000000,8600.000000,6386.113770,34340000
2003-09-22,8450.000000,8480.000000,7990.000000,8060.000000,5985.124512,42940000
2003-09-23,8000.000000,8050.000000,7780.000000,7950.000000,5903.442383,58805000
2003-09-24,8080.000000,8150.000000,7980.000000,8100.000000,6014.826660,48340000
2003-09-25,7820.000000,8030.000000,7780.000000,8020.000000,5955.421875,44665000
2003-09-26,7920.000000,8010.000000,7760.000000,7760.000000,5762.353027,37200000
2003-09-29,7750.000000,7810.000000,7560.000000,7730.000000,5740.075684,37810000
2003-09-30,7820.000000,8000.000000,7820.000000,7840.000000,5821.758789,42090000
2003-10-01,7760.000000,8030.000000,7740.000000,8000.000000,5940.571289,39630000
2003-10-02,8230.000000,8230.000000,8100.000000,8170.000000,6066.806152,41260000
2003-10-03,8170.000000,8170.000000,8170.000000,8170.000000,6066.806152,0
